Layer;Neuron;Weight;Value;
0;0;0;-0,111731304153288;
0;0;1;0,441991830370166;
0;0;2;0,00442948604694377;
0;0;3;-0,0710361721521727;
0;0;4;0,48891735311239;
0;0;5;-0,338506783607259;
0;0;6;0,0794143562602091;
0;0;7;0,412157609984996;
0;0;8;0,146975119209916;
0;0;9;-0,103930606261876;
0;1;0;-0,409151787073957;
0;1;1;-0,37245618954714;
0;1;2;-0,371078253875252;
0;1;3;0,0312046592095254;
0;1;4;-0,168777786764429;
0;1;5;0,238518175502989;
0;1;6;0,212551718233859;
0;1;7;0,037658308402214;
0;1;8;-0,165790883287133;
0;1;9;0,0793500428205984;
0;2;0;-0,265162375322495;
0;2;1;0,247767800212485;
0;2;2;-0,147876826442666;
0;2;3;0,383988381528511;
0;2;4;-0,107984033617208;
0;2;5;-0,510415923974529;
0;2;6;0,32429351027272;
0;2;7;-0,0521837617043024;
0;2;8;-0,226773146544797;
0;2;9;-0,0726274618162168;
0;3;0;0,257261131508826;
0;3;1;-0,0209783483769211;
0;3;2;0,114686968580602;
0;3;3;-0,339416573492236;
0;3;4;-0,304513584824739;
0;3;5;0,213527037580984;
0;3;6;0,452217998347342;
0;3;7;0,373222284733044;
0;3;8;0,0156506410738573;
0;3;9;-0,189471030263938;
0;4;0;0,320091337808681;
0;4;1;0,335848805852146;
0;4;2;-0,346124638809857;
0;4;3;0,222347271310083;
0;4;4;-0,223446163924926;
0;4;5;-0,224437608829393;
0;4;6;-0,258891946565333;
0;4;7;-0,368228639785338;
0;4;8;0,201395524603583;
0;4;9;-0,147163719247963;
0;5;0;-0,11772034987807;
0;5;1;0,140280910053763;
0;5;2;0,222342401083253;
0;5;3;-0,353471968548894;
0;5;4;-0,336959940864376;
0;5;5;0,235993960528497;
0;5;6;0,051106283078545;
0;5;7;-0,349684883934969;
0;5;8;-0,258865591137492;
0;5;9;-0,316717561466502;
0;6;0;0,211045298404954;
0;6;1;-0,156792974514138;
0;6;2;0,0926687072031091;
0;6;3;0,405434666695744;
0;6;4;-0,353456970875921;
0;6;5;0,0545159512368243;
0;6;6;-0,435171737913761;
0;6;7;0,111573125345192;
0;6;8;-0,0373487918770992;
0;6;9;-0,402413926876245;
0;7;0;0,433739512498791;
0;7;1;0,338819198203604;
0;7;2;-0,0153494560584546;
0;7;3;0,227584800577132;
0;7;4;0,132729428351702;
0;7;5;0,236185500387324;
0;7;6;0,0543527860762378;
0;7;7;-0,233008216221516;
0;7;8;-0,272531823508397;
0;7;9;0,184002637939281;
0;8;0;-0,368526753981651;
0;8;1;-0,315051344887995;
0;8;2;0,36583668328333;
0;8;3;-0,0724889781860013;
0;8;4;-0,300491156285583;
0;8;5;0,0889410723514971;
0;8;6;-0,299442172182557;
0;8;7;-0,175659571203692;
0;8;8;-0,0533647893026889;
0;8;9;-0,305345985911405;
0;9;0;0,213271169437721;
0;9;1;-0,292181654578891;
0;9;2;0,234228566877742;
0;9;3;-0,294062456618365;
0;9;4;-0,149979925824529;
0;9;5;-0,319119609678329;
0;9;6;0,128655052695551;
0;9;7;-0,382204789981594;
0;9;8;-0,330657415719021;
0;9;9;0,315846725693857;
1;0;0;-0,081264449554153;
1;0;1;0,42213075604389;
1;0;2;-0,103937569355563;
1;0;3;0,377021696361258;
1;0;4;-0,14820509992922;
1;0;5;-0,090503382305849;
1;0;6;-0,483632902607151;
1;0;7;-0,329988660677331;
1;0;8;0,40088260495145;
1;0;9;0,360398480137996;
1;1;0;-0,163902196876659;
1;1;1;-0,124485218722599;
1;1;2;-0,280097855152608;
1;1;3;-0,0879379765074411;
1;1;4;-0,186622532404318;
1;1;5;0,267833941508007;
1;1;6;-0,420880097859018;
1;1;7;-0,338930095470944;
1;1;8;0,0359591443724741;
1;1;9;0,149753271438998;
1;2;0;-0,406604304400554;
1;2;1;0,260925718471839;
1;2;2;-0,325881047093254;
1;2;3;-0,163585339516208;
1;2;4;-0,495846098286959;
1;2;5;0,143140143548669;
1;2;6;0,415951119696699;
1;2;7;0,33096105830323;
1;2;8;-0,15483717650866;
1;2;9;0,116696874898252;
1;3;0;-0,216927522195935;
1;3;1;-0,233217391061232;
1;3;2;-0,147343646570735;
1;3;3;-0,17978008309369;
1;3;4;-0,150247124792192;
1;3;5;0,176398481557331;
1;3;6;0,0117947382441698;
1;3;7;0,298857597540532;
1;3;8;0,156790296387295;
1;3;9;-0,469834364470949;
1;4;0;0,129959049927983;
1;4;1;0,404340744905332;
1;4;2;-0,218684934414311;
1;4;3;0,280131311519133;
1;4;4;0,344676114080789;
1;4;5;0,049907748377839;
1;4;6;-0,100593948085138;
1;4;7;-0,267916049700191;
1;4;8;0,417620044163251;
1;4;9;-0,116220770690693;
1;5;0;-0,108308549787993;
1;5;1;0,328735060444444;
1;5;2;0,135136712172598;
1;5;3;0,202902743454512;
1;5;4;-0,484619760413011;
1;5;5;-0,0946572840188897;
