Layer;Neuron;Weight;Value;
0;0;0;0,438786782910871;
0;0;1;0,0829829503774949;
0;0;2;0,200864611518624;
0;0;3;0,138246220840537;
0;0;4;0,198068229747046;
0;0;5;0,129003083739077;
0;0;6;-0,388458204702555;
0;0;7;0,0870262392940883;
0;0;8;0,0557098709817145;
0;0;9;0,149832963100493;
0;1;0;-0,0958627376162603;
0;1;1;-0,41022177593694;
0;1;2;-0,425805418215796;
0;1;3;0,132391261403879;
0;1;4;-0,260030381053578;
0;1;5;-0,322383264303045;
0;1;6;0,176659996021806;
0;1;7;-0,0988074002838801;
0;1;8;-0,293163948686307;
0;1;9;0,272556487267555;
0;2;0;-0,207335667403861;
0;2;1;-0,0969584026727977;
0;2;2;0,427119138390533;
0;2;3;-0,0616068702572086;
0;2;4;0,042793461124231;
0;2;5;-0,0913401114890435;
0;2;6;0,335220558540632;
0;2;7;-0,335252658620448;
0;2;8;0,336467132500881;
0;2;9;0,417502484954155;
0;3;0;-0,134726694978093;
0;3;1;0,572675995056483;
0;3;2;-0,399725130564093;
0;3;3;-0,104831736580992;
0;3;4;-0,185841905780628;
0;3;5;0,208670851314945;
0;3;6;-0,195720528257774;
0;3;7;-0,0227526659168538;
0;3;8;0,250800073533257;
0;3;9;0,268135491837316;
0;4;0;-0,210123180614315;
0;4;1;-0,100460711614814;
0;4;2;-0,345082145248022;
0;4;3;0,00962742685227041;
0;4;4;-0,117021658389275;
0;4;5;0,445278895191099;
0;4;6;0,342721135580588;
0;4;7;0,027428197519788;
0;4;8;0,190260286223298;
0;4;9;0,466102115287435;
0;5;0;-0,265289180305877;
0;5;1;-0,203789784355985;
0;5;2;-0,204580457402449;
0;5;3;0,190020365037472;
0;5;4;-0,241473174412528;
0;5;5;-0,40536585000941;
0;5;6;0,218133376275133;
0;5;7;0,233078378650529;
0;5;8;-0,104080603047455;
0;5;9;0,288614406018295;
0;6;0;0,204172172990289;
0;6;1;0,111867617112824;
0;6;2;-0,355012548044927;
0;6;3;-0,0132351336903778;
0;6;4;0,224494394845651;
0;6;5;0,221685613765934;
0;6;6;-0,364170283258142;
0;6;7;-0,346789328874162;
0;6;8;0,142837636186184;
0;6;9;-0,307020421711261;
0;7;0;0,192701465912156;
0;7;1;-0,335868526715966;
0;7;2;0,0342634858001845;
0;7;3;-0,176579835237506;
0;7;4;-0,416923492402831;
0;7;5;-0,418638114097929;
0;7;6;0,329300961445041;
0;7;7;-0,179831466922848;
0;7;8;-0,168328823438218;
0;7;9;-0,248739480167399;
0;8;0;0,226247152014282;
0;8;1;0,2372959098451;
0;8;2;0,357745477578667;
0;8;3;-0,352264568925981;
0;8;4;0,139120124708056;
0;8;5;-0,0708321316761725;
0;8;6;-0,226589667100332;
0;8;7;0,239163560720208;
0;8;8;0,438535885478373;
0;8;9;-0,158962999286181;
0;9;0;-0,334390076917738;
0;9;1;0,146124233434783;
0;9;2;-0,0109962539879865;
0;9;3;-0,0332423425594225;
0;9;4;0,445659017719471;
0;9;5;-0,363195640529865;
0;9;6;-0,48178761106841;
0;9;7;0,00150943589199791;
0;9;8;0,170818849183317;
0;9;9;-0,21833294358332;
1;0;0;0,324413476895734;
1;0;1;0,0158433655816332;
1;0;2;-0,179293926190256;
1;0;3;-0,475435771967953;
1;0;4;0,446320982624926;
1;0;5;-0,311322605615166;
1;0;6;-0,0725965511857516;
1;0;7;-0,410174241247668;
1;0;8;0,468261308953288;
1;0;9;-0,427269664559173;
1;1;0;0,401676505292615;
1;1;1;-0,216545575166375;
1;1;2;0,169339839215083;
1;1;3;-0,273998976579867;
1;1;4;0,272227076241852;
1;1;5;-0,0686937978345406;
1;1;6;0,212919457216244;
1;1;7;0,49515655683128;
1;1;8;0,467055361702598;
1;1;9;0,486335006070479;
1;2;0;-0,0677191682940904;
1;2;1;0,456167203819457;
1;2;2;0,177558348829652;
1;2;3;0,153838080192841;
1;2;4;-0,00154177588482468;
1;2;5;0,358172147003083;
1;2;6;-0,00579962390745042;
1;2;7;-0,240103206941906;
1;2;8;-0,138710906560864;
1;2;9;-0,0541076937476674;
1;3;0;-0,0956588981652907;
1;3;1;0,265348927474278;
1;3;2;0,329447359232906;
1;3;3;-0,0336522928130125;
1;3;4;-0,177398648894112;
1;3;5;0,152176582558163;
1;3;6;0,148912104148842;
1;3;7;-0,315037985246181;
1;3;8;0,385887747111678;
1;3;9;0,483577860045982;
1;4;0;-0,219449557233345;
1;4;1;0,460579194575818;
1;4;2;-0,452352834843263;
1;4;3;-0,0704278031226377;
1;4;4;-0,0764213891590114;
1;4;5;-0,019572954401175;
