Layer;Neuron;Weight;Value;
0;0;0;0,309887184180207;
0;0;1;-0,136305047055331;
0;0;2;-0,157661846929992;
0;0;3;0,290266675990548;
0;0;4;-0,429127916142181;
0;0;5;-0,0719575036784691;
0;0;6;0,365726574247487;
0;0;7;0,32025548782544;
0;0;8;-0,26775034663754;
0;0;9;0,0815820014351589;
0;1;0;-0,372298130254242;
0;1;1;0,136974450846065;
0;1;2;-0,282105767882867;
0;1;3;0,221012888161909;
0;1;4;0,214810406879959;
0;1;5;0,275169210956423;
0;1;6;0,180761147657143;
0;1;7;0,335369577244649;
0;1;8;0,324112112571437;
0;1;9;-0,153944454969799;
0;2;0;0,383871388512826;
0;2;1;-0,39784173642509;
0;2;2;-0,388742118430475;
0;2;3;-0,00713514174695066;
0;2;4;-0,151984292571256;
0;2;5;0,129657847931859;
0;2;6;0,0397760629416304;
0;2;7;0,163110590813476;
0;2;8;-0,331802633770625;
0;2;9;0,375634449436395;
0;3;0;0,448319374168842;
0;3;1;0,26701533303008;
0;3;2;-0,151204070787163;
0;3;3;-0,18698151052441;
0;3;4;0,127438901927429;
0;3;5;0,10989867338252;
0;3;6;-0,0179437947924117;
0;3;7;-0,0134450910224259;
0;3;8;0,149274938348443;
0;3;9;-0,334157726189751;
0;4;0;0,271805883935302;
0;4;1;-0,0863035729816046;
0;4;2;0,384874063683251;
0;4;3;0,228869238390758;
0;4;4;-0,223613702183356;
0;4;5;0,204852451119995;
0;4;6;-0,355374023083648;
0;4;7;-0,36446715680585;
0;4;8;0,290004046380684;
0;4;9;-0,0711329604201544;
0;5;0;0,300833608907941;
0;5;1;-0,0985169678007638;
0;5;2;-0,276225617345362;
0;5;3;0,31073201804895;
0;5;4;0,0216446499424571;
0;5;5;-0,48336121305591;
0;5;6;-0,266738446502817;
0;5;7;-0,209915966268078;
0;5;8;0,0146240601878125;
0;5;9;-0,0427809822571992;
0;6;0;0,0480521054231313;
0;6;1;0,340270737795209;
0;6;2;-0,142636544145282;
0;6;3;-0,0919128266606722;
0;6;4;-0,0608681628936003;
0;6;5;-0,324034241563393;
0;6;6;-0,459713353687551;
0;6;7;-0,0568323998380983;
0;6;8;-0,08061651779189;
0;6;9;0,204907080797562;
0;7;0;0,395011581829368;
0;7;1;-0,254054816909177;
0;7;2;0,155515367150022;
0;7;3;0,0094913570769893;
0;7;4;0,0393722029475923;
0;7;5;-0,0675354196686245;
0;7;6;0,25764194376604;
0;7;7;0,113208832378479;
0;7;8;-0,370633223596675;
0;7;9;-0,396404977449335;
0;8;0;0,167652777935615;
0;8;1;0,405045032690901;
0;8;2;0,370584425829331;
0;8;3;-0,361707682477508;
0;8;4;0,292014966838797;
0;8;5;-0,347445439654553;
0;8;6;-0,0864375881504482;
0;8;7;-0,236630939583494;
0;8;8;-0,153335574958521;
0;8;9;0,151397758706778;
0;9;0;-0,416852474402714;
0;9;1;0,299420137057803;
0;9;2;-0,243622206561614;
0;9;3;-0,0852355133943739;
0;9;4;0,247891334706833;
0;9;5;-0,165411714677582;
0;9;6;0,263958395223914;
0;9;7;0,345212447025994;
0;9;8;-0,0780245084505432;
0;9;9;0,401649741472819;
1;0;0;-0,493198958688043;
1;0;1;-0,0557584811727323;
1;0;2;0,181298007108876;
1;0;3;-0,498399131464958;
1;0;4;-0,428297782749076;
1;0;5;0,0591243191431855;
1;0;6;0,230085620530921;
1;0;7;0,495853106954998;
1;0;8;0,112271304993085;
1;0;9;0,0410355210961008;
1;1;0;-0,203316181759963;
1;1;1;0,31884148103131;
1;1;2;0,165557102610151;
1;1;3;-0,445362049129495;
1;1;4;-0,452320761025101;
1;1;5;-0,442765755552224;
1;1;6;-0,378649536463734;
1;1;7;-0,0927812026780011;
1;1;8;-0,195069541081353;
1;1;9;-0,250996814924756;
1;2;0;0,0913332209882015;
1;2;1;0,213124750514107;
1;2;2;0,199356034258081;
1;2;3;0,408612963235291;
1;2;4;0,393547826397022;
1;2;5;-0,341185138486878;
1;2;6;-0,451034501637814;
1;2;7;0,320234576156472;
1;2;8;-0,462091938574841;
1;2;9;-0,137804095464667;
1;3;0;0,223371159156492;
1;3;1;0,437006340798459;
1;3;2;0,0592518935721609;
1;3;3;0,117460844860161;
1;3;4;0,249805267783722;
1;3;5;0,274019405606212;
1;3;6;0,067098107918677;
1;3;7;0,476162374008523;
1;3;8;-0,0513896949362893;
1;3;9;-0,318746515465317;
1;4;0;-0,43489074564301;
1;4;1;-0,27178644331721;
1;4;2;0,256024651581433;
1;4;3;0,145890609196336;
1;4;4;0,00472230673987528;
1;4;5;0,467387984025938;
1;4;6;-0,277220507979961;
1;4;7;-0,372160169702098;
1;4;8;0,14147004468435;
1;4;9;0,163668205339307;
1;5;0;-0,160484650014194;
1;5;1;0,352908297839066;
1;5;2;0,468173256594768;
1;5;3;-0,197755165723038;
1;5;4;-0,336910745984367;
1;5;5;0,165576492746163;
1;5;6;0,0712707590177984;
1;5;7;0,446887608592812;
1;5;8;0,292036728836613;
1;5;9;0,00312745967094208;
1;6;0;0,32306053760604;
1;6;1;-0,404529678125181;
1;6;2;0,228550761811692;
1;6;3;-0,00461394270165544;
1;6;4;-0,0697816058852624;
1;6;5;-0,192571023335946;
1;6;6;-0,152668942069946;
1;6;7;0,340120689403322;
1;6;8;-0,171231915089875;
1;6;9;0,300392880011533;
1;7;0;0,00838919193874543;
1;7;1;0,148015496157117;
1;7;2;-0,0288575224247097;
1;7;3;-0,347411688346142;
1;7;4;-0,252342782799314;
1;7;5;0,154092554773247;
1;7;6;-0,418422485663752;
1;7;7;0,0974550841364334;
1;7;8;0,410068231127257;
1;7;9;0,220725859850983;
1;8;0;-0,0836659844888681;
1;8;1;0,0974909908126532;
1;8;2;0,206343595733095;
1;8;3;0,149287588265393;
1;8;4;-0,0524395664932391;
1;8;5;0,110930151590579;
1;8;6;0,401521615172514;
1;8;7;-0,0951083850092759;
1;8;8;0,00172269647089895;
1;8;9;-0,11078324430193;
1;9;0;0,0921852922030656;
1;9;1;-0,0948469809232498;
1;9;2;0,160554329706614;
1;9;3;0,417339847384645;
1;9;4;-0,490663750558469;
1;9;5;0,0371695899112009;
1;9;6;0,415350515355985;
1;9;7;0,280508772367848;
1;9;8;0,301349355281028;
1;9;9;-0,165099879570818;
