Layer;Neuron;Weight;Value;
0;0;0;-0,348300766464718;
0;0;1;0,328088243460397;
0;0;2;0,186242488872775;
0;0;3;0,339205413441168;
0;0;4;0,332733835046493;
0;0;5;-0,0858749002517591;
0;0;6;-0,298430292592529;
0;0;7;-0,198710081571527;
0;0;8;-0,234939171363766;
0;0;9;0,000817059988744514;
0;1;0;0,291904955250274;
0;1;1;0,355782554780855;
0;1;2;0,178608442615509;
0;1;3;0,0491444469794953;
0;1;4;0,149206858256419;
0;1;5;0,343622111134557;
0;1;6;-0,392181995098301;
0;1;7;-0,313049210161897;
0;1;8;0,226134219097812;
0;1;9;0,273542746487592;
0;2;0;0,22757300634478;
0;2;1;0,244614813803724;
0;2;2;0,403898157688562;
0;2;3;-0,386595882195591;
0;2;4;-0,231228971999391;
0;2;5;0,0400139011620379;
0;2;6;-0,368655806415775;
0;2;7;0,0582838174493867;
0;2;8;-0,183208113279127;
0;2;9;-0,266815704347194;
0;3;0;-0,45656973787043;
0;3;1;-0,31629840499011;
0;3;2;-0,082420029159606;
0;3;3;0,299222649179271;
0;3;4;-0,151717986641808;
0;3;5;-0,199358943325803;
0;3;6;0,463688904600152;
0;3;7;-8,76181228941009E-05;
0;3;8;0,166988908713997;
0;3;9;0,15299717864461;
0;4;0;0,295781257270795;
0;4;1;0,340562529913724;
0;4;2;-0,307326330217119;
0;4;3;0,265917489095489;
0;4;4;-0,261208192159067;
0;4;5;-0,160057634371465;
0;4;6;-0,29674606821655;
0;4;7;0,106421153042922;
0;4;8;0,188552115138182;
0;4;9;0,249967250013948;
0;5;0;-0,0825566858074891;
0;5;1;-0,24657086672566;
0;5;2;0,410193386916496;
0;5;3;-0,389419746196181;
0;5;4;0,299876809473336;
0;5;5;-0,308861538670978;
0;5;6;0,0441991761535829;
0;5;7;-0,314939911917091;
0;5;8;0,0996624633877942;
0;5;9;-0,253464643826655;
0;6;0;-0,339780053551213;
0;6;1;0,290301076061962;
0;6;2;0,00988258917026436;
0;6;3;-0,300755564095757;
0;6;4;0,313832776368727;
0;6;5;0,0334640123778557;
0;6;6;0,20315865985903;
0;6;7;-0,255622959503074;
0;6;8;-0,199658344657271;
0;6;9;-0,289289930124941;
0;7;0;-0,377880697986728;
0;7;1;0,303510560449114;
0;7;2;0,393689275932387;
0;7;3;0,406968236006511;
0;7;4;-0,0783924607161827;
0;7;5;-0,093163694741709;
0;7;6;0,263147852927957;
0;7;7;-0,0387848401784228;
0;7;8;0,136086667234788;
0;7;9;-0,025613473015488;
0;8;0;-0,352515489423867;
0;8;1;0,260549469136768;
0;8;2;-0,253583420050011;
0;8;3;0,266281914900778;
0;8;4;-0,160327816205714;
0;8;5;-0,0487588784773582;
0;8;6;0,288293730908293;
0;8;7;0,399321003753254;
0;8;8;0,0367962805823991;
0;8;9;-0,420950848442447;
0;9;0;-0,305230739470193;
0;9;1;0,350642206027144;
0;9;2;-0,249599043696014;
0;9;3;-0,157521942331863;
0;9;4;-0,468640162418336;
0;9;5;-0,0881027137942864;
0;9;6;0,0668025172818847;
0;9;7;0,38480423999239;
0;9;8;0,0560897652854018;
0;9;9;0,0690267906776556;
1;0;0;0,0383100856739609;
1;0;1;0,0201871602424361;
1;0;2;0,415821535473606;
1;0;3;0,27078453673552;
1;0;4;-0,11157579748499;
1;0;5;-0,258451105448627;
1;0;6;-0,114250998298754;
1;0;7;-0,040752614634462;
1;0;8;0,236531440045932;
1;0;9;-0,407753842839857;
1;1;0;-0,305468278380795;
1;1;1;-0,17539804274002;
1;1;2;0,222989859396121;
1;1;3;-0,382540193331679;
1;1;4;0,241467281589968;
1;1;5;-0,312337857583695;
1;1;6;-0,14498931711772;
1;1;7;0,404063128821581;
1;1;8;0,0935109055570843;
1;1;9;-0,0919372656345075;
1;2;0;-0,354697273045172;
1;2;1;-0,0601764081791865;
1;2;2;-0,10665290598136;
1;2;3;0,466882979481892;
1;2;4;-0,13803360966874;
1;2;5;-0,0438314660190751;
1;2;6;-0,0790625953018025;
1;2;7;-0,443133372786983;
1;2;8;0,487678096623941;
1;2;9;-0,265214898979857;
1;3;0;0,156833280183763;
1;3;1;0,368016181917869;
1;3;2;-0,340359114501793;
1;3;3;-0,43082365623248;
1;3;4;0,188951128483261;
1;3;5;0,0839412112645531;
1;3;6;0,389374216035648;
1;3;7;-0,388132881321075;
1;3;8;0,273786154470307;
1;3;9;0,270713264947158;
1;4;0;0,192023127196367;
1;4;1;-0,154840582820978;
1;4;2;-0,0923089047858067;
1;4;3;0,464178503939965;
1;4;4;0,263497985789319;
1;4;5;0,425196648074871;
1;4;6;0,392642866770105;
