Layer;Neuron;Weight;Value;
0;0;0;-0,176721103408488;
0;0;1;0,467222234158966;
0;0;2;0,210640114011735;
0;0;3;-0,0944831115488658;
0;0;4;0,27376718254447;
0;0;5;0,272484443087412;
0;0;6;0,322779923587345;
0;0;7;-0,38062375460921;
0;0;8;-0,180615613538937;
0;0;9;0,168233985977892;
0;1;0;-0,35618612210635;
0;1;1;-0,144690381952093;
0;1;2;0,265305589336375;
0;1;3;0,0589935223009008;
0;1;4;0,0845761993846425;
0;1;5;0,482596802028734;
0;1;6;-0,00984476364467825;
0;1;7;-0,259156375942345;
0;1;8;0,339604538830326;
0;1;9;0,319574012878962;
0;2;0;-0,342995253551497;
0;2;1;-0,197910312276047;
0;2;2;0,204931173580283;
0;2;3;-0,394824280627233;
0;2;4;0,298777595784136;
0;2;5;-0,0280443393374512;
0;2;6;0,36816156665825;
0;2;7;-0,0620289284605215;
0;2;8;-0,239192806917259;
0;2;9;-0,143125246436418;
0;3;0;-0,220066361248951;
0;3;1;-0,382612009700981;
0;3;2;-0,0347531548206177;
0;3;3;0,248930393585879;
0;3;4;0,465059363628915;
0;3;5;-0,231443663730057;
0;3;6;-0,141059234463847;
0;3;7;0,226222371635271;
0;3;8;0,350808705649305;
0;3;9;-0,226967867030077;
0;4;0;0,254183859523987;
0;4;1;0,154067572031232;
0;4;2;-0,234480838663127;
0;4;3;0,278583917303464;
0;4;4;0,0470146161787431;
0;4;5;-0,403833532368546;
0;4;6;0,216842500550759;
0;4;7;-0,0810777657978573;
0;4;8;0,142078154067654;
0;4;9;0,361375324223148;
0;5;0;0,142736805736655;
0;5;1;0,342452666665873;
0;5;2;-0,0530899669398745;
0;5;3;0,152201329977145;
0;5;4;0,22152618700552;
0;5;5;0,386502980404971;
0;5;6;-0,136762590524167;
0;5;7;-0,290482535078036;
0;5;8;0,366573023642329;
0;5;9;-0,0466914544978054;
0;6;0;-0,189154771080815;
0;6;1;-0,312961396251989;
0;6;2;0,114498140503629;
0;6;3;-0,304263875531658;
0;6;4;0,246435374169894;
0;6;5;-0,373755643503765;
0;6;6;-0,204585069625546;
