Layer;Neuron;Weight;Value;
0;0;0;0,198073558060121;
0;0;1;-0,433216405242032;
0;0;2;0,298562538322984;
0;0;3;0,40394497677542;
0;0;4;0,0889770753134927;
0;0;5;-0,147772278954158;
0;0;6;-0,153751791575048;
0;0;7;0,109695793576856;
0;0;8;-0,323444625368766;
0;0;9;-0,184062940274579;
0;1;0;-0,0171876387306467;
0;1;1;-0,163162751110719;
0;1;2;-0,467764756019943;
0;1;3;-0,200273327170076;
0;1;4;-0,347813498881088;
0;1;5;0,07305752504499;
0;1;6;0,20236383642348;
0;1;7;-0,0419873858910599;
0;1;8;0,252143775559178;
0;1;9;-0,368709128599906;
0;2;0;0,348886107071569;
0;2;1;0,421795998511657;
0;2;2;-0,141313664907796;
0;2;3;0,149958386867982;
0;2;4;0,133790494145538;
0;2;5;0,170454829443178;
0;2;6;-0,390821871366219;
0;2;7;-0,358181256443215;
0;2;8;0,146606206281525;
0;2;9;0,104593145025236;
0;3;0;-0,155316171363196;
0;3;1;-0,0483714024798367;
0;3;2;-0,447295391212611;
0;3;3;0,24471694480017;
0;3;4;-0,383418775707159;
0;3;5;0,360935099365661;
0;3;6;-0,213072625559628;
0;3;7;0,248178465895802;
0;3;8;0,113703912425001;
0;3;9;-0,30317256692197;
0;4;0;0,525310900624365;
0;4;1;0,236951927694113;
0;4;2;-0,245166843163299;
0;4;3;-0,0786017181772262;
0;4;4;0,297606369533491;
0;4;5;-0,0163704966565765;
0;4;6;0,349393798767689;
0;4;7;-0,00016664887380762;
0;4;8;0,320047754101263;
0;4;9;0,159439207861043;
0;5;0;0,0413260899724107;
0;5;1;-0,234619423798271;
0;5;2;0,401585268665434;
0;5;3;0,036450848988945;
0;5;4;0,425298779828526;
0;5;5;0,213381278523214;
0;5;6;0,177608327989847;
0;5;7;-0,0386863704466286;
0;5;8;0,449986019819371;
0;5;9;0,168347240774802;
0;6;0;-0,233342533148876;
0;6;1;0,408187469533368;
0;6;2;0,0739253079040072;
0;6;3;-0,242133568218058;
0;6;4;-0,0537500420416107;
0;6;5;-0,0658384787196739;
0;6;6;0,310666565421039;
0;6;7;-0,292615907322075;
0;6;8;-0,406546010554676;
0;6;9;0,030344183636594;
0;7;0;-0,168024423486135;
0;7;1;0,388491893293141;
0;7;2;0,155583316237052;
0;7;3;-0,139505343426553;
0;7;4;-0,319110173911203;
0;7;5;0,382440303836862;
0;7;6;0,176553724724844;
0;7;7;-0,155148726542413;
