1;10;100;0
1,55;10,66;100,44;0
2,1;11,32;100,88;0
2,65;11,98;101,32;0
3,2;12,64;101,76;0
3,75;13,3;102,2;0
4,3;13,96;102,64;0
4,85;14,62;103,08;0
5,4;15,28;103,52;0
5,95;15,94;103,96;0
6,5;16,6;104,4;0
7,05;17,26;104,84;0
7,6;17,92;105,28;0
8,15;18,58;105,72;0
8,7;19,24;106,16;0
9,25;19,9;106,6;0
9,8;20,56;107,04;0
10,35;21,22;107,48;0
10,9;21,88;107,92;0
11,45;22,54;108,36;0
12;23,2;108,8;0
12,55;23,86;109,24;0
13,1;24,52;109,68;0
13,65;25,18;110,12;0
14,2;25,84;110,56;0
14,75;26,5;111;0
15,3;27,16;111,44;0
15,85;27,82;111,88;0
16,4;28,48;112,32;0
16,95;29,14;112,76;0
17,5;29,8;113,2;0
18,05;30,46;113,64;0
18,6;31,12;114,08;0
19,15;31,78;114,52;0
19,7;32,44;114,96;0
20,25;33,1;115,4;0
20,8;33,76;115,84;0
21,35;34,42;116,28;0
21,9;35,08;116,72;0
22,45;35,74;117,16;0
23;36,4;117,6;0
23,55;37,06;118,04;0
24,1;37,72;118,48;0
24,65;38,38;118,92;0
25,2;39,04;119,36;0
25,75;39,7;119,8;0
26,3;40,36;120,24;0
26,85;41,02;120,68;0
27,4;41,68;121,12;0
27,95;42,34;121,56;0
28,5;43;122;0
29,05;43,66;122,44;0
29,6;44,32;122,88;0
30,15;44,98;123,32;0
30,7;45,64;123,76;0
31,25;46,3;124,2;0
31,8;46,96;124,64;0
32,35;47,62;125,08;0
32,9;48,28;125,52;0
33,45;48,94;125,96;0
34;49,6;126,4;0
34,55;50,26;126,84;0
35,1;50,92;127,28;0
35,65;51,58;127,72;0
36,2;52,24;128,16;0
36,75;52,9;128,6;0
37,3;53,56;129,04;0
37,85;54,22;129,48;0
38,4;54,88;129,92;0
38,95;55,54;130,36;0
39,5;56,2;130,8;0
40,05;56,86;131,24;0
40,6;57,52;131,68;0
41,15;58,18;132,12;0
41,7;58,84;132,56;0
42,25;59,5;133;0
42,8;60,16;133,44;0
43,35;60,82;133,88;0
43,9;61,48;134,32;0
44,45;62,14;134,76;0
45;62,8;135,2;0
45,55;63,46;135,64;0
46,1;64,12;136,08;0
46,65;64,78;136,52;0
47,2;65,44;136,96;0
47,75;66,1;137,4;0
48,3;66,76;137,84;0
48,85;67,42;138,28;0
49,4;68,08;138,72;0
49,95;68,74;139,16;0
50,5;69,4;139,6;0
51,05;70,06;140,04;0
51,6;70,72;140,48;0
52,15;71,38;140,92;0
52,7;72,04;141,36;0
53,25;72,7;141,8;0
53,8;73,36;142,24;0
54,35;74,02;142,68;0
54,9;74,68;143,12;0
55,45;75,34;143,56;0
56;76;144;0
56,55;76,66;144,44;0
57,1;77,32;144,88;0
57,65;77,98;145,32;0
58,2;78,64;145,76;0
58,75;79,3;146,2;0
59,3;79,96;146,64;0
59,85;80,62;147,08;0
60,4;81,28;147,52;0
60,95;81,94;147,96;0
61,5;82,6;148,4;0
62,05;83,26;148,84;0
62,6;83,92;149,28;0
63,15;84,58;149,72;0
63,7;85,24;150,16;0
64,25;85,9;150,6;0
64,8;86,56;151,04;0
65,35;87,22;151,48;0
65,9;87,88;151,92;0
66,45;88,54;152,36;0
67;89,2;152,8;0
67,55;89,86;153,24;0
68,1;90,52;153,68;0
68,65;91,18;154,12;0
69,2;91,84;154,56;0
69,75;92,5;155;0
70,3;93,16;155,44;0
70,85;93,82;155,88;0
71,4;94,48;156,32;0
71,95;95,14;156,76;0
72,5;95,8;157,2;0
73,05;96,46;157,64;0
73,6;97,12;158,08;0
74,15;97,78;158,52;0
74,7;98,44;158,96;0
75,25;99,1;159,4;0
75,8;99,76;159,84;0
76,35;100,42;160,28;0
76,9;101,08;160,72;0
77,45;101,74;161,16;0
78;102,4;161,6;0
78,55;103,06;162,04;0
79,1;103,72;162,48;0
79,65;104,38;162,92;0
80,2;105,04;163,36;0
80,75;105,7;163,8;0
81,3;106,36;164,24;0
81,85;107,02;164,68;0
82,4;107,68;165,12;0
82,95;108,34;165,56;0
83,5;109;166;0
84,05;109,66;166,44;0
84,6;110,32;166,88;0
85,15;110,98;167,32;0
85,7;111,64;167,76;0
86,25;112,3;168,2;0
86,8;112,96;168,64;0
87,35;113,62;169,08;0
87,9;114,28;169,52;0
88,45;114,94;169,96;0
89;115,6;170,4;0
89,55;116,26;170,84;0
90,1;116,92;171,28;0
90,65;117,58;171,72;0
91,2;118,24;172,16;0
91,75;118,9;172,6;0
92,3;119,56;173,04;0
92,85;120,22;173,48;0
93,4;120,88;173,92;0
93,95;121,54;174,36;0
94,5;122,2;174,8;0
95,05;122,86;175,24;0
95,6;123,52;175,68;0
96,15;124,18;176,12;0
96,7;124,84;176,56;0
97,25;125,5;177;0
97,8;126,16;177,44;0
98,35;126,82;177,88;0
98,9;127,48;178,32;0
